Brand,UsedOrNew,Transmission,DriveType,FuelType,BodyType,Doors,Seats,Engine_cylinder_number,Engine_total_volume,ExteriorColour,Year,Kilometres,Price,fuel_comsumption_liter,fuel_comsumption_km
Toyota,USED,Automatic,Rear,Diesel,Commercial, 4 , 2 ,4 , 3 ,White ,2015,101886.0,37990.0,8.0,100.0
Lotus,NEW,Manual,Rear,Premium,Convertible, 2 , 2 ,4 , 1.8 ,Other,2023,11.2,97990.0,7.8,100.0
Mercedes-Benz,USED,Automatic,AWD,Premium,Sedan, 4 , 5 ,4 , 2 ,White ,2020,61693.0,56800.0,6.7,100.0
BMW,NEW,Automatic,AWD,Premium,SUV, 5 , 5 ,4 , 2 ,Other,2023,10.0,95700.0,7.7,100.0
Suzuki,USED,Automatic,Other,Other,Hatchback, 4 , 5 ,4 , 2 ,Blue ,2009,137932.0,8999.0,9.6,100.0
Subaru,USED,Automatic,AWD,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,Other ,2013,150000.0,9999.0,6.8,100.0
Hino,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,6 , 8.9 ,Other,2023,9.8,166384.0,0.0,100.0
Toyota,USED,Automatic,AWD,Hybrid,SUV, 5 , 7 ,4 , 2.5 ,Black ,2023,37.0,89990.0,5.6,100.0
Volkswagen,NEW,Automatic,Front,Premium,Wagon, 4 , 7 ,4 , 1.5 ,Other,2023,12.0,57690.0,6.2,100.0
Land,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,White ,2014,191825.0,54990.0,7.5,100.0
Holden,USED,Automatic,Front,Unleaded,SUV, 4 , 7 ,4 , 2.4 ,White ,2017,129820.0,18995.0,9.0,100.0
BMW,NEW,Automatic,AWD,Hybrid,SUV, 5 , 5 ,6 , 3 ,Other,2023,14.4,114900.0,6.8,100.0
Ford,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 1.6 ,Brown ,2014,86655.0,18990.0,7.7,100.0
Isuzu,NEW,Automatic,Rear,Diesel,Ute  Tray, 2 , 3 ,4 , 5.2 ,Other,2023,10.4,120641.0,0.0,100.0
Toyota,USED,Automatic,Rear,Unleaded,Ute  Tray, 4 , 5 ,6 , 4 ,Grey ,2009,259000.0,12990.0,12.1,100.0
Mini,NEW,Manual,Front,Premium,Hatchback, 5 , 4 ,3 , 1.5 ,Other,2023,12.0,42500.0,5.7,100.0
Mercedes-Benz,USED,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Other ,2012,109752.0,16990.0,7.68,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 3 ,6 , 7.7 ,Other,2023,9.6,150106.0,0.0,100.0
Hyundai,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,Grey ,2016,79308.0,33800.0,7.8,100.0
Mini,NEW,Automatic,Front,Premium,Hatchback, 5 , 4 ,3 , 1.5 ,Other,2023,12.0,42500.0,5.7,100.0
Mitsubishi,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Grey ,2018,117526.0,35990.0,7.5200000000000005,100.0
Holden,USED,Automatic,Front,Unleaded,Wagon, 4 , 5 ,4 , 1.8 ,White ,2014,154070.0,9990.0,7.4,100.0
Mazda,NEW,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Other,2023,11.2,51810.0,8.2,100.0
Suzuki,DEMO,Automatic,Front,Premium,Hatchback, 4 , 5 ,4 , 2 ,Silver ,2022,1606.0,43500.0,7.260000000000001,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,10.4,315744.0,0.0,100.0
Ford,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Grey ,2022,6930.0,54990.0,8.0,100.0
BMW,NEW,Automatic,Rear,Premium,Sedan, 4 , 5 ,4 , 2 ,Other,2023,12.0,107700.0,6.2,100.0
Holden,USED,Manual,4WD,Diesel,Ute  Tray, 2 , 2 ,4 , 2.8 ,Other ,2013,123905.0,24995.0,8.1,100.0
Audi,USED,Manual,Front,Premium,Hatchback, 3 , 4 ,4 , 1.4 ,Black ,2011,166218.0,10888.0,5.3,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,9.8,320467.0,0.0,100.0
Toyota,NEW,Manual,AWD,Diesel,SUV, 2 , 2 ,8 , 4.5 ,Other,2023,12.2,72950.0,10.7,100.0
Audi,USED,Automatic,Front,Premium,Hatchback, 5 , 5 ,4 , 1.8 ,Black ,2013,64111.0,19950.0,5.6,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,9.6,329248.0,0.0,100.0
Hyundai,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,Black ,2010,168720.0,12950.0,7.68,100.0
Mitsubishi,USED,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Grey ,2010,182085.0,8999.0,9.6,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 3 ,6 , 8.9 ,Other,2023,9.8,213178.0,0.0,100.0
Ford,USED,Automatic,Other,Diesel,Wagon, 4 , 5 ,4 , 2 ,White ,2012,165206.0,13888.0,7.68,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,9.6,332626.0,0.0,100.0
Subaru,USED,Automatic,AWD,Premium,Sedan, 4 , 5 ,4 , 2.5 ,White ,2017,111200.0,20900.0,7.3,100.0
Lexus,NEW,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3.3 ,Other,2023,10.8,170091.0,8.9,100.0
Volkswagen,USED,Automatic,Other,Other,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2014,240395.0,17750.0,7.68,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,10.4,309853.0,0.0,100.0
Mitsubishi,USED,Manual,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,White ,2015,224000.0,18500.0,7.2,100.0
Nissan,USED,Automatic,4WD,Premium,SUV, 4 , 7 ,6 , 3.5 ,Black ,2015,92420.0,29990.0,10.2,100.0
Jeep,NEW,Automatic,4WD,Other,SUV, 4 , 7 ,6 , 3.6 ,Other,2023,12.2,82750.0,10.6,100.0
Porsche,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,8 , 4.5 ,Black ,2004,139190.0,21600.0,14.9,100.0
Hyundai,NEW,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Other,2023,12.0,53150.0,6.3,100.0
Great,USED,Manual,Rear,Unleaded,Ute  Tray, 2 , 2 ,4 , 2.4 ,White ,2013,199997.0,7992.0,10.7,100.0
Honda,USED,Automatic,4WD,Unleaded,SUV, 4 , 5 ,4 , 2.4 ,Red ,2004,227892.0,9999.0,9.0,100.0
GWM,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Other,2023,14.6,38990.0,9.4,100.0
Volkswagen,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2014,278000.0,11800.0,7.040000000000001,100.0
Toyota,NEW,Manual,AWD,Diesel,Ute  Tray, 4 , 5 ,8 , 4.5 ,Other,2023,12.2,77200.0,10.7,100.0
Toyota,USED,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Other ,2011,148067.8,19043.4,9.940000000000001,100.0
Renault,NEW,Automatic,Front,Other,Hatchback, 5 , 5 ,4 , 1.8 ,Yellow ,2023,8.0,72800.0,8.0,100.0
Isuzu,NEW,Manual,Rear,Diesel,Ute  Tray, 4 , 7 ,4 , 5.2 ,Other,2023,9.8,82238.0,0.0,100.0
Audi,USED,Automatic,Other,Premium,Hatchback, 4 , 5 ,4 , 2 ,Grey ,2018,53455.0,74990.0,7.82,100.0
Mini,NEW,Manual,Front,Premium,Convertible, 2 , 4 ,3 , 1.5 ,Other,2023,12.0,43680.0,6.0,100.0
Mitsubishi,USED,Automatic,4WD,Diesel,SUV, 4 , 7 ,4 , 3.2 ,Silver ,2013,305720.0,17950.0,9.0,100.0
Volkswagen,NEW,Automatic,AWD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Other,2023,12.4,56990.0,7.2,100.0
Mini,USED,Automatic,Front,Unleaded,Hatchback, 2 , 4 ,4 , 1.6 ,Gold ,2004,190380.0,9995.0,7.7,100.0
Foton,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 3.8 ,Other,2023,10.0,50990.0,15.0,100.0
Mazda,DEMO,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Gold ,2022,827.0,42288.0,7.5,100.0
BMW,NEW,Automatic,Rear,Hybrid,Sedan, 4 , 5 ,4 , 2 ,Other,2023,10.8,127400.0,2.3,100.0
Toyota,USED,Automatic,Front,Unleaded,Commercial, 4 , 8 ,4 , 2 ,Black ,2012,108022.0,24848.0,7.68,100.0
Mini,USED,Automatic,Front,Diesel,SUV, 4 , 4 ,4 , 2 ,White ,2013,213779.0,11750.0,5.6,100.0
Land,NEW,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,Other,2023,12.4,287988.0,7.2,100.0
Daihatsu,USED,Manual,Other,Unleaded,Ute  Tray, 4 , 2 ,4 , 2 ,White ,2022,17.0,32850.0,8.52,100.0
Toyota,NEW,Manual,Rear,Premium,Coupe, 2 , 4 ,4 , 2.4 ,Other,2023,13.0,45390.0,9.5,100.0
Holden,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.4 ,Grey ,2013,178698.0,7990.0,6.9,100.0
Ford,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 4 ,5 , 3.2 ,White ,2019,166220.0,35999.0,8.2,100.0
Mercedes-Benz,NEW,Automatic,AWD,Hybrid,SUV, 4 , 5 ,6 , 3 ,Other,2023,13.0,158000.0,9.2,100.0
Tesla,USED,Automatic,Rear,Electric,Sedan, 5 , 5 ,4 , 2 ,Grey ,2020,33248.0,82800.0,0.0,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 2 ,6 , 0 ,Other,2023,9.8,234156.0,0.0,100.0
Mazda,DEMO,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2.2 ,White ,2022,3887.0,45779.0,6.0,100.0
BMW,USED,Automatic,Rear,Diesel,Sedan, 4 , 5 ,4 , 2 ,Silver ,2014,113134.0,26888.0,4.5,100.0
Polestar,NEW,Automatic,Front,Electric,Hatchback, 5 , 5 ,4 , 2 ,Other,2023,10.4,79900.0,0.0,100.0
Audi,DEMO,Automatic,AWD,Hybrid,Other, 4 , 5 ,4 , 2 ,White ,2023,2088.0,102488.0,7.1,100.0
Mazda,NEW,Automatic,AWD,Hybrid,SUV, 4 , 5 ,6 , 3.3 ,Other,2023,732.6,77000.0,0.0,100.0
Chrysler,USED,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Blue ,2009,152721.0,7999.0,8.3,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,9.6,109077.0,0.0,100.0
Isuzu,USED,Manual,4WD,Diesel,Ute  Tray, 2 , 4 ,4 , 3 ,White ,2016,179008.0,29990.0,8.2,100.0
Bentley,NEW,Automatic,Rear,Premium,Sedan, 4 , 5 ,8 , 6.8 ,Other,2023,9.8,553600.0,15.0,100.0
Subaru,USED,Automatic,Other,Unleaded,Wagon, 4 , 5 ,4 , 2 ,Black ,2009,186573.0,14999.0,7.68,100.0
Hino,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,9.6,93892.0,0.0,100.0
Toyota,USED,Automatic,Other,Unleaded,Wagon, 4 , 5 ,4 , 2 ,White ,2017,93768.0,24999.0,7.68,100.0
Mini,NEW,Automatic,Front,Premium,Hatchback, 5 , 4 ,3 , 1.5 ,Other,2023,12.0,47500.0,5.7,100.0
Kia,USED,Automatic,Front,Unleaded,Wagon, 4 , 8 ,6 , 3.3 ,Silver ,2018,63215.0,34880.0,11.6,100.0
Audi,USED,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.4 ,Grey ,2019,38049.0,37880.0,5.3,100.0
Lexus,NEW,Automatic,AWD,Other,SUV, 4 , 5 ,4 , 2.4 ,Other,2023,11.8,99900.0,8.7,100.0
Mazda,NEW,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Red ,2023,4.0,47162.0,7.5,100.0
Subaru,NEW,Manual,AWD,Premium,Sedan, 4 , 5 ,4 , 2.4 ,Other,2023,12.8,51490.0,9.9,100.0
Porsche,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,8 , 4.8 ,Silver ,2007,206149.0,18890.0,13.7,100.0
Isuzu,NEW,Manual,Rear,Diesel,Other, 2 , 3 ,4 , 3 ,Other,2023,9.6,74874.0,0.0,100.0
Toyota,USED,Automatic,Other,Unleaded,SUV, 4 , 5 ,4 , 2 ,Silver ,2009,156102.0,36999.0,7.68,100.0
Mitsubishi,USED,Automatic,4WD,Diesel,SUV, 4 , 5 ,4 , 2.4 ,Red ,2018,182833.0,32950.0,8.0,100.0
Nissan,NEW,Automatic,Front,Diesel,Ute  Tray, 4 , 5 ,4 , 2.3 ,Other,2023,12.4,42100.0,7.6,100.0
Nissan,USED,Manual,Other,Other,Coupe, 4 , 5 ,4 , 2 ,Red ,1993,117000.0,39270.0,10.2,100.0
Mitsubishi,NEW,Manual,4WD,Diesel,Ute  Tray, 4 , 4 ,4 , 2.4 ,Other,2023,11.2,39940.0,7.9,100.0
Porsche,NEW,Manual,Rear,Unleaded,Coupe, 2 , 2 ,4 , 2 ,Other,2023,12.4,125800.0,7.5,100.0
Ferrari,USED,Manual,Rear,Unleaded,Coupe, 4 , 5 ,4 , 2 ,Blue ,1959,9902.0,1500000.0,7.7,100.0
Hino,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,10.4,119908.0,0.0,100.0
Ford,USED,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,White ,2015,120656.0,14950.0,7.2,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,10.4,113769.0,0.0,100.0
Toyota,USED,Automatic,Rear,Diesel,Commercial, 4 , 2 ,4 , 3 ,White ,2015,174988.0,32990.0,8.0,100.0
Holden,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.8 ,Blue ,2012,144613.0,6999.0,7.0,100.0
Isuzu,NEW,Manual,Rear,Diesel,Ute  Tray, 2 , 3 ,4 , 5.2 ,Other,2023,9.6,78488.0,0.0,100.0
Subaru,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Grey ,2014,200507.0,15990.0,6.5,100.0
Genesis,NEW,Automatic,AWD,Other,Sedan, 4 , 5 ,6 , 3.5 ,Other,2023,12.2,122200.0,10.7,100.0
Volvo,USED,Automatic,AWD,Hybrid,SUV, 4 , 5 ,4 , 2 ,Grey ,2021,52197.0,48321.0,7.6,100.0
Porsche,NEW,Automatic,Rear,Unleaded,Convertible, 2 , 2 ,4 , 2.5 ,Other,2023,12.4,158180.0,7.4,100.0
Ford,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,White ,2013,105228.0,14995.0,6.6,100.0
Jaguar,NEW,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 2 ,Other,2023,11.2,72100.0,8.0,100.0
Volkswagen,USED,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.4 ,White ,2021,27875.0,37990.0,7.7,100.0
Isuzu,USED,Automatic,4WD,Diesel,SUV, 4 , 7 ,4 , 3 ,White ,2014,152657.0,32999.0,8.4,100.0
Isuzu,NEW,Automatic,Rear,Diesel,Ute  Tray, 2 , 3 ,6 , 7.8 ,Other,2023,10.4,131088.0,0.0,100.0
Mazda,NEW,Automatic,Other,Unleaded,Wagon, 4 , 5 ,4 , 2 ,White ,2023,15.0,88195.8,7.720000000000001,100.0
Hyundai,USED,Automatic,Rear,Diesel,Commercial, 4 , 3 ,4 , 2.5 ,White ,2015,262568.0,15999.0,8.8,100.0
Volkswagen,NEW,Automatic,AWD,Premium,Hatchback, 5 , 5 ,4 , 2 ,Other,2023,11.2,66990.0,7.8,100.0
Hyundai,USED,Automatic,Front,Unleaded,Wagon, 4 , 5 ,4 , 1.6 ,Silver ,2014,98868.0,16999.0,6.9,100.0
Hino,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,10.4,113380.0,0.0,100.0
Ford,USED,Automatic,Rear,Unleaded,Sedan, 4 , 5 ,6 , 4 ,Grey ,2007,229860.0,5990.0,10.9,100.0
Hino,NEW,Manual,Rear,Diesel,Ute  Tray, 2 , 3 ,4 , 4 ,Other,2023,9.8,66336.0,0.0,100.0
Ford,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,5 , 3.2 ,Black ,2019,132249.0,48800.0,8.9,100.0
Hino,NEW,Automatic,Rear,Diesel,Ute  Tray, 4 , 7 ,4 , 5.1 ,Other,2023,9.8,88020.0,0.0,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Black ,2023,12.4,53990.0,8.080000000000002,100.0
LDV,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2022,11.4,43148.0,9.3,100.0
Hino,NEW,Automatic,Rear,Diesel,Commercial, 2 , 3 ,4 , 4 ,Other,2023,9.8,73499.0,0.0,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,3274.8,47358.0,5.74,100.0
Isuzu,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.2 ,Other,2023,10.4,87389.0,0.0,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,3661.0,46990.0,2.6799999999999997,100.0
MG,NEW,Automatic,Other,Other,Hatchback, 4 , 5 ,4 , 2 ,Silver ,2023,22.0,21490.0,7.0200000000000005,100.0
BMW,NEW,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Other,2023,12.4,109900.0,6.9,100.0
Haval,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Yellow ,2022,20.0,45290.0,7.88,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2023,10.8,52542.0,8.64,100.0
Mitsubishi,NEW,Manual,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,Other,2023,11.2,49690.0,7.9,100.0
Haval,DEMO,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,100.0,38888.0,7.26,100.0
BMW,NEW,Automatic,AWD,Premium,SUV, 4 , 5 ,6 , 3 ,Other,2023,10.8,126800.0,8.9,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2000,102148.8,63990.0,9.440000000000001,100.0
MG,DEMO,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,7250.0,38000.0,7.260000000000001,100.0
Hino,NEW,Manual,Rear,Diesel,Commercial, 2 , 3 ,4 , 5.1 ,Other,2023,9.6,104271.0,0.0,100.0
Jeep,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Grey ,2023,20.0,89990.0,7.480000000000001,100.0
Jeep,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Green ,2023,20.0,92888.0,7.88,100.0
Lotus,NEW,Manual,Rear,Premium,Coupe, 2 , 4 ,6 , 3.5 ,Other,2023,12.2,194990.0,10.4,100.0
LDV,NEW,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,Grey ,2022,10.0,39490.0,6.159999999999999,100.0
LDV,NEW,Automatic,Rear,Diesel,Commercial, 5 , 3 ,4 , 2 ,Other,2023,10.4,51042.0,0.0,100.0
LDV,DEMO,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Orange ,2022,15.0,38384.0,9.3,100.0
LDV,DEMO,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,15.0,49990.0,7.42,100.0
Hino,NEW,Automatic,Rear,Diesel,Ute  Tray, 2 , 3 ,4 , 4 ,Other,2023,9.6,60632.0,0.0,100.0
GWM,NEW,Automatic,Other,Other,Ute  Tray, 4 , 5 ,4 , 2 ,Silver ,2022,20.0,38490.0,7.88,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 5 ,6 , 6.7 ,Other,2023,10.4,155071.0,0.0,100.0
Jeep,DEMO,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2022,25.0,88888.0,7.139999999999999,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2.5 ,White ,2017,54350.0,24990.0,7.8,100.0
Volkswagen,NEW,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2 ,Other,2023,12.0,58290.0,6.2,100.0
BMW,USED,Automatic,AWD,Premium,Coupe, 2 , 4 ,6 , 3 ,Black ,2020,15872.0,99900.0,7.8,100.0
Iveco,NEW,Automatic,Rear,Diesel,Commercial, 2 , 5 ,6 , 6.7 ,Other,2023,9.6,148566.0,0.0,100.0
Nissan,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,Red ,2014,134957.0,11999.0,7.68,100.0
Mazda,NEW,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,Other,2023,12.0,49060.0,6.0,100.0
Mitsubishi,DEMO,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Black ,2023,5.0,43870.0,7.5,100.0
Mitsubishi,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,Other ,2011,230000.0,5500.0,7.9,100.0
Toyota,NEW,Automatic,4WD,Diesel,SUV, 4 , 7 ,6 , 3.3 ,Other,2023,10.8,130381.0,8.9,100.0
Toyota,USED,Automatic,Front,Unleaded,SUV, 4 , 7 ,6 , 3.5 ,White ,2019,56460.0,42888.0,9.1,100.0
Ford,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Black ,2021,16399.0,72990.0,8.2,100.0
Mini,NEW,Automatic,Front,Premium,Convertible, 2 , 4 ,4 , 2 ,Other,2023,12.0,58630.0,6.3,100.0
BMW,USED,Automatic,Rear,Premium,Wagon, 4 , 5 ,4 , 2 ,Black ,2013,102446.0,24990.0,6.2,100.0
Suzuki,NEW,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 1.4 ,Other,2023,12.6,40990.0,6.2,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Grey ,2017,160013.0,19990.0,7.4,100.0
Iveco,NEW,Manual,Rear,Diesel,Commercial, 2 , 5 ,6 , 6.7 ,Other,2023,9.8,152028.0,0.0,100.0
Honda,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.3 ,Green ,2012,64912.0,13990.0,6.6,100.0
Hyundai,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Red ,2014,64896.0,18990.0,8.4,100.0
BMW,NEW,Automatic,Rear,Other,Wagon, 4 , 5 ,4 , 2 ,Other,2023,12.4,98700.0,6.8,100.0
Holden,USED,Automatic,Front,Premium,Wagon, 4 , 5 ,4 , 2 ,White ,2016,66242.0,16990.0,7.239999999999999,100.0
Hyundai,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Green ,2012,79998.0,19990.0,7.5,100.0
LDV,NEW,Automatic,Rear,Diesel,Other, 2 , 14 ,3 , 2 ,Other,2023,9.8,64200.0,0.0,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,6 , 3.5 ,Silver ,2008,207108.8,8990.0,9.9,100.0
Mazda,NEW,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Grey ,2023,7.0,46988.0,6.8,100.0
McLaren,NEW,Automatic,Rear,Premium,Coupe, 2 , 2 ,8 , 4 ,Other,2023,12.2,524580.0,11.0,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2.4 ,Gold ,2005,246947.0,5999.0,8.8,100.0
Volkswagen,NEW,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 2 ,Other,2023,310.2,57790.0,8.5,100.0
Volkswagen,USED,Manual,Front,Diesel,Hatchback, 5 , 5 ,4 , 1.6 ,Grey ,2011,144255.0,7999.0,4.7,100.0
Mazda,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2.5 ,Red ,2015,167670.0,16990.0,6.1,100.0
Audi,NEW,Automatic,AWD,Hybrid,SUV, 4 , 5 ,6 , 3 ,Other,2023,12.4,133800.0,6.9,100.0
Mazda,NEW,Automatic,Front,Diesel,Ute  Tray, 4 , 5 ,4 , 3 ,White ,2023,11.2,53921.0,8.0,100.0
Isuzu,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 3 ,Other,2023,11.2,53800.0,8.0,100.0
MG,NEW,Automatic,Front,Other,SUV, 5 , 5 ,3 , 1.3 ,White ,2023,5.0,41348.4,7.3,100.0
Mini,NEW,Manual,Front,Premium,Hatchback, 5 , 4 ,4 , 2 ,Other,2023,12.4,54450.0,6.9,100.0
Mitsubishi,DEMO,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,Orange ,2022,10.0,67990.0,8.6,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Silver ,2021,58908.0,25480.0,7.6,100.0
Mercedes-Benz,NEW,Automatic,AWD,Hybrid,SUV, 4 , 5 ,6 , 3 ,Other,2023,13.0,135200.0,9.1,100.0
Audi,USED,Automatic,AWD,Hybrid,Sedan, 4 , 5 ,4 , 2 ,Black ,2021,16896.0,85880.0,7.3,100.0
Toyota,NEW,Manual,4WD,Diesel,Ute  Tray, 2 , 2 ,4 , 2.8 ,Other,2023,11.2,43225.0,7.8,100.0
Kia,USED,Automatic,Front,Unleaded,Wagon, 4 , 8 ,6 , 3.3 ,White ,2020,5578.0,39888.0,10.8,100.0
Ford,USED,Automatic,Rear,Diesel,SUV, 4 , 7 ,6 , 2.7 ,Other ,2013,152258.0,22995.0,8.2,100.0
Mazda,NEW,Automatic,Front,Other,SUV, 4 , 7 ,4 , 2.5 ,Other,2023,11.2,58560.0,8.1,100.0
Audi,USED,Automatic,Front,Premium,Sedan, 4 , 5 ,4 , 2 ,White ,2021,29945.0,57990.0,6.1,100.0
Toyota,USED,Automatic,Rear,Unleaded,Commercial, 4 , 3 ,4 , 2.7 ,White ,2012,137912.0,24995.0,11.6,100.0
Ford,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,6 , 3 ,Other,2023,11.0,71190.0,8.4,100.0
Subaru,USED,Manual,AWD,Premium,Sedan, 4 , 5 ,4 , 2 ,Blue ,2018,99265.0,39995.0,9.2,100.0
Mercedes-Benz,NEW,Automatic,AWD,Hybrid,SUV, 4 , 7 ,6 , 3 ,Other,2023,13.0,151499.0,9.1,100.0
LDV,USED,Automatic,Rear,Diesel,Commercial, 4 , 2 ,4 , 1.9 ,White ,2021,44316.0,26888.0,8.6,100.0
Nissan,USED,Automatic,Front,Unleaded,SUV, 4 , 7 ,4 , 2.5 ,Silver ,2020,74178.0,25888.0,8.1,100.0
